vehicle_id,latitude,longitude,timestamp
V019,16.52188,80.6337,2026-01-28 09:27
V019,16.52803,80.61794,2026-01-28 09:37
V019,16.52259,80.61853,2026-01-28 09:47
V019,16.53585,80.64211,2026-01-28 09:57
V019,16.53666,80.64476,2026-01-28 10:07
V019,16.53929,80.61633,2026-01-28 10:17
V019,16.53381,80.6338,2026-01-28 10:27
V019,16.53741,80.62596,2026-01-28 10:37
V019,16.54197,80.63789,2026-01-28 10:47
V019,16.53554,80.64337,2026-01-28 10:57
V019,16.51428,80.64884,2026-01-28 11:07
V019,16.53177,80.63326,2026-01-28 11:17
V019,16.52441,80.62309,2026-01-28 11:27
V019,16.53264,80.6443,2026-01-28 11:37
V019,16.54803,80.62922,2026-01-28 11:47
V019,16.5218,80.62732,2026-01-28 11:57
V019,16.52264,80.61681,2026-01-28 12:07
V019,16.51405,80.61393,2026-01-28 12:17
V020,16.52414,80.61591,2026-01-28 07:27
V020,16.53924,80.62581,2026-01-28 07:37
V020,16.51324,80.63811,2026-01-28 07:47
V020,16.53176,80.62864,2026-01-28 07:57
V020,16.51992,80.61413,2026-01-28 08:07
V020,16.51862,80.64483,2026-01-28 08:17
V020,16.53171,80.64312,2026-01-28 08:27
V020,16.51337,80.6222,2026-01-28 08:37
V020,16.51507,80.61421,2026-01-28 08:47
V020,16.52286,80.61796,2026-01-28 08:57
V020,16.52626,80.62881,2026-01-28 09:07
V020,16.54748,80.64774,2026-01-28 09:17
V020,16.52773,80.61128,2026-01-28 09:27
V020,16.54229,80.61812,2026-01-28 09:37
V020,16.52087,80.61565,2026-01-28 09:47
V020,16.53179,80.63395,2026-01-28 09:57
V020,16.52926,80.63996,2026-01-28 10:07
V020,16.51157,80.6162,2026-01-28 10:17
V020,16.53692,80.61556,2026-01-28 10:27
V020,16.5136,80.64566,2026-01-28 10:37
V020,16.52707,80.62558,2026-01-28 10:47
V020,16.54872,80.63398,2026-01-28 10:57
V020,16.52845,80.64286,2026-01-28 11:07
V020,16.53757,80.64293,2026-01-28 11:17
V020,16.53026,80.62704,2026-01-28 11:27
V020,16.54045,80.64826,2026-01-28 11:37
V020,16.51898,80.63175,2026-01-28 11:47
V020,16.54701,80.64846,2026-01-28 11:57
V020,16.53425,80.62012,2026-01-28 12:07
V020,16.53409,80.61198,2026-01-28 12:17
V021,16.5229,80.63369,2026-01-28 07:27
V021,16.5119,80.64772,2026-01-28 07:37
V021,16.51469,80.63207,2026-01-28 07:47
V021,16.52968,80.62189,2026-01-28 07:57
V021,16.5308,80.61726,2026-01-28 08:07
V021,16.52483,80.63947,2026-01-28 08:17
V021,16.52596,80.6157,2026-01-28 08:27
V021,16.54282,80.62735,2026-01-28 08:37
V021,16.51122,80.6469,2026-01-28 08:47
V021,16.5114,80.61045,2026-01-28 08:57
V021,16.51163,80.61617,2026-01-28 09:07
V021,16.52407,80.63343,2026-01-28 09:17
V021,16.52444,80.61931,2026-01-28 09:27
V021,16.52842,80.61856,2026-01-28 09:37
V021,16.51647,80.64844,2026-01-28 09:47
V021,16.52131,80.6153,2026-01-28 09:57
V021,16.53396,80.61273,2026-01-28 10:07
V021,16.54704,80.63039,2026-01-28 10:17
V021,16.5306,80.64063,2026-01-28 10:27
V021,16.54237,80.64487,2026-01-28 10:37
V021,16.53763,80.63328,2026-01-28 10:47
V021,16.52102,80.62572,2026-01-28 10:57
V021,16.51681,80.64112,2026-01-28 11:07
V021,16.53012,80.6433,2026-01-28 11:17
V021,16.52364,80.62205,2026-01-28 11:27
V021,16.53802,80.64486,2026-01-28 11:37
V021,16.53042,80.63624,2026-01-28 11:47
V021,16.52726,80.62368,2026-01-28 11:57
V021,16.53728,80.61837,2026-01-28 12:07
V021,16.5494,80.64705,2026-01-28 12:17
V022,17.03639,81.03902,2026-01-28 07:27
V022,16.8831,81.11616,2026-01-28 07:37
V022,17.19259,81.25065,2026-01-28 07:47
V022,17.20332,81.322,2026-01-28 07:57
V022,16.95079,80.9686,2026-01-28 08:07
V022,17.23777,80.98667,2026-01-28 08:17
V022,17.2715,81.08169,2026-01-28 08:27
V022,17.16962,81.20693,2026-01-28 08:37
V022,16.87995,81.27694,2026-01-28 08:47
V022,16.93907,81.34244,2026-01-28 08:57
V022,16.81677,81.10931,2026-01-28 09:07
V022,16.87994,81.2525,2026-01-28 09:17
V022,17.27239,80.94388,2026-01-28 09:27
V022,17.23642,81.22957,2026-01-28 09:37
V022,17.25475,80.93133,2026-01-28 09:47
V022,16.8878,81.05013,2026-01-28 09:57
V022,17.18068,80.94335,2026-01-28 10:07
V022,17.13046,80.92285,2026-01-28 10:17
V022,17.0956,80.92057,2026-01-28 10:27
V022,17.16357,81.22325,2026-01-28 10:37
V022,17.19173,81.06179,2026-01-28 10:47
V022,16.93328,81.20591,2026-01-28 10:57
V022,16.842,81.38088,2026-01-28 11:07
V022,16.89572,81.36324,2026-01-28 11:17
V022,17.11659,81.06184,2026-01-28 11:27
V022,16.81482,81.0126,2026-01-28 11:37
V022,17.13063,81.19406,2026-01-28 11:47
V022,16.97176,81.33617,2026-01-28 11:57
V022,16.92302,81.38856,2026-01-28 12:07
V022,16.87602,81.03608,2026-01-28 12:17
V023,16.52947,80.61024,2026-01-28 07:27
V023,16.53847,80.61179,2026-01-28 07:37
V023,16.51853,80.62764,2026-01-28 07:47
V023,16.51336,80.64305,2026-01-28 07:57
V023,16.54503,80.62402,2026-01-28 08:07
V023,16.52182,80.61152,2026-01-28 08:17
V023,16.51405,80.63758,2026-01-28 08:27
V023,16.53623,80.64856,2026-01-28 08:37
V023,16.52353,80.64573,2026-01-28 08:47
V023,16.54411,80.62909,2026-01-28 08:57
V023,16.5418,80.61674,2026-01-28 09:07
V023,16.51709,80.63845,2026-01-28 09:17
V023,16.52789,80.63746,2026-01-28 09:27
V023,16.53478,80.61086,2026-01-28 09:37
V023,16.5218,80.61583,2026-01-28 09:47
V023,16.53779,80.62379,2026-01-28 09:57
V023,16.51839,80.62437,2026-01-28 10:07
V023,16.52399,80.63685,2026-01-28 10:17
V023,16.52762,80.64078,2026-01-28 10:27
V023,16.53191,80.62011,2026-01-28 10:37
V023,16.54633,80.63882,2026-01-28 10:47
V023,16.52829,80.62811,2026-01-28 10:57
V023,16.54401,80.6212,2026-01-28 11:07
V023,16.53224,80.62399,2026-01-28 11:17
V023,16.53619,80.64537,2026-01-28 11:27
V023,16.54975,80.61234,2026-01-28 11:37
V023,16.53655,80.64423,2026-01-28 11:47
V023,16.54021,80.64889,2026-01-28 11:57
V023,16.54861,80.64691,2026-01-28 12:07
V023,16.52548,80.62633,2026-01-28 12:17
V024,16.53046,80.63985,2026-01-28 07:27
V024,16.54325,80.64452,2026-01-28 07:37
V024,16.52484,80.62138,2026-01-28 07:47
V024,16.54761,80.62703,2026-01-28 07:57
V024,16.54851,80.62192,2026-01-28 08:07
V024,16.52507,80.6152,2026-01-28 08:17
V024,16.51275,80.62091,2026-01-28 08:27
V024,16.54193,80.61243,2026-01-28 08:37
V024,16.53585,80.62531,2026-01-28 08:47
V024,16.53698,80.62379,2026-01-28 08:57
V024,16.53874,80.62454,2026-01-28 09:07
V024,16.52457,80.63512,2026-01-28 09:17
V024,16.53834,80.63765,2026-01-28 09:27
V024,16.52187,80.62123,2026-01-28 09:37
V024,16.52172,80.63508,2026-01-28 09:47
V024,16.5307,80.63268,2026-01-28 09:57
V024,16.52684,80.64232,2026-01-28 10:07
V024,16.54221,80.64122,2026-01-28 10:17
V024,16.52072,80.63273,2026-01-28 10:27
V024,16.51041,80.6415,2026-01-28 10:37
V024,16.5427,80.63093,2026-01-28 10:47
V024,16.52424,80.62702,2026-01-28 10:57
V024,16.54122,80.61425,2026-01-28 11:07
V024,16.5469,80.61858,2026-01-28 11:17
V024,16.54406,80.63451,2026-01-28 11:27
V024,16.54014,80.6382,2026-01-28 11:37
V024,16.52283,80.63562,2026-01-28 11:47
V024,16.51488,80.61434,2026-01-28 11:57
V024,16.52408,80.63868,2026-01-28 12:07
V024,16.51347,80.63548,2026-01-28 12:17
V025,16.54848,80.61525,2026-01-28 07:27
V025,16.52681,80.62376,2026-01-28 07:37
V025,16.51677,80.62719,2026-01-28 07:47
V025,16.52716,80.64239,2026-01-28 07:57
V025,16.51121,80.61955,2026-01-28 08:07
V025,16.52888,80.62108,2026-01-28 08:17
V025,16.53322,80.62444,2026-01-28 08:27
V025,16.52551,80.61621,2026-01-28 08:37
V025,16.54588,80.64171,2026-01-28 08:47
V025,16.5443,80.64994,2026-01-28 08:57
V025,16.53465,80.64059,2026-01-28 09:07
V025,16.51849,80.6351,2026-01-28 09:17
V025,16.53353,80.61371,2026-01-28 09:27
V025,16.52865,80.63785,2026-01-28 09:37
V025,16.51107,80.63434,2026-01-28 09:47
V025,16.54207,80.61735,2026-01-28 09:57
V025,16.52534,80.63203,2026-01-28 10:07
V025,16.54785,80.63317,2026-01-28 10:17
V025,16.52082,80.63828,2026-01-28 10:27
V025,16.54364,80.63414,2026-01-28 10:37
V025,16.5246,80.64453,2026-01-28 10:47
V025,16.53533,80.64953,2026-01-28 10:57
V025,16.53875,80.63436,2026-01-28 11:07
V025,16.53845,80.61941,2026-01-28 11:17
V025,16.52972,80.63171,2026-01-28 11:27
V025,16.54091,80.63561,2026-01-28 11:37
V025,16.51279,80.62852,2026-01-28 11:47
V025,16.53913,80.61136,2026-01-28 11:57
V025,16.52026,80.63508,2026-01-28 12:07
V025,16.53051,80.61965,2026-01-28 12:17
V026,16.52102,80.63436,2026-01-28 07:27
V026,16.53907,80.64826,2026-01-28 07:37
V026,16.53884,80.6441,2026-01-28 07:47
V026,16.53599,80.61755,2026-01-28 07:57
V026,16.51296,80.6131,2026-01-28 08:07
V026,16.52349,80.64717,2026-01-28 08:17
V026,16.51375,80.61985,2026-01-28 08:27
V026,16.53947,80.63942,2026-01-28 08:37
V026,16.54508,80.63852,2026-01-28 08:47
V026,16.52519,80.64444,2026-01-28 08:57
V026,16.53578,80.64247,2026-01-28 09:07
V026,16.52204,80.63297,2026-01-28 09:17
V026,16.53217,80.63461,2026-01-28 09:27
V026,16.51058,80.63628,2026-01-28 09:37
V026,16.54766,80.62514,2026-01-28 09:47
V026,16.51177,80.64531,2026-01-28 09:57
V026,16.51745,80.6202,2026-01-28 10:07
V026,16.53145,80.63231,2026-01-28 10:17
V026,16.53377,80.63834,2026-01-28 10:27
V026,16.5482,80.61283,2026-01-28 10:37
V026,16.54312,80.63912,2026-01-28 10:47
V026,16.5462,80.64257,2026-01-28 10:57
V026,16.53301,80.62853,2026-01-28 11:07
V026,16.51681,80.62373,2026-01-28 11:17
V026,16.5411,80.62294,2026-01-28 11:27
V026,16.53018,80.62399,2026-01-28 11:37
V026,16.5186,80.646,2026-01-28 11:47
V026,16.51935,80.63695,2026-01-28 11:57
V026,16.51352,80.63009,2026-01-28 12:07
V026,16.54177,80.61985,2026-01-28 12:17
V027,16.5133,80.62577,2026-01-28 07:27
V027,16.51965,80.61578,2026-01-28 07:37
V027,16.52782,80.6495,2026-01-28 07:47
V027,16.53098,80.64406,2026-01-28 07:57
V027,16.54753,80.61186,2026-01-28 08:07
V027,16.52429,80.63981,2026-01-28 08:17
V027,16.53594,80.61835,2026-01-28 08:27
V027,16.5262,80.64347,2026-01-28 08:37
V027,16.54251,80.63148,2026-01-28 08:47
V027,16.54066,80.64764,2026-01-28 08:57
V027,16.53853,80.61741,2026-01-28 09:07
V027,16.51802,80.63923,2026-01-28 09:17
V027,16.52472,80.62793,2026-01-28 09:27
V027,16.53006,80.61041,2026-01-28 09:37
V027,16.52749,80.64371,2026-01-28 09:47
V027,16.53289,80.61668,2026-01-28 09:57
V027,16.53851,80.64303,2026-01-28 10:07
V027,16.51393,80.64144,2026-01-28 10:17
V027,16.5108,80.63298,2026-01-28 10:27
V027,16.54843,80.61515,2026-01-28 10:37
V027,16.5184,80.6477,2026-01-28 10:47
V027,16.51816,80.64304,2026-01-28 10:57
V027,16.54103,80.62607,2026-01-28 11:07
V027,16.54103,80.63525,2026-01-28 11:17
V027,16.51487,80.63812,2026-01-28 11:27
V027,16.53848,80.6295,2026-01-28 11:37
V027,16.54282,80.62466,2026-01-28 11:47
V027,16.5351,80.63154,2026-01-28 11:57
V027,16.54043,80.62426,2026-01-28 12:07
V027,16.5101,80.61106,2026-01-28 12:17
V028,16.53169,80.63412,2026-01-28 07:27
V028,16.51009,80.62709,2026-01-28 07:37
V028,16.52483,80.62175,2026-01-28 07:47
V028,16.51964,80.61473,2026-01-28 07:57
V028,16.54675,80.61209,2026-01-28 08:07
V028,16.53483,80.64118,2026-01-28 08:17
V028,16.52239,80.61284,2026-01-28 08:27
V028,16.54916,80.64008,2026-01-28 08:37
V028,16.51101,80.61305,2026-01-28 08:47
V028,16.5278,80.64251,2026-01-28 08:57
V028,16.53701,80.63039,2026-01-28 09:07
V028,16.53259,80.61635,2026-01-28 09:17
V028,16.54294,80.62851,2026-01-28 09:27
V028,16.52199,80.64611,2026-01-28 09:37
V028,16.52393,80.63307,2026-01-28 09:47
V028,16.53752,80.63753,2026-01-28 09:57
V028,16.53249,80.62865,2026-01-28 10:07
V028,16.52138,80.62512,2026-01-28 10:17
V028,16.53363,80.61909,2026-01-28 10:27
V028,16.53993,80.61115,2026-01-28 10:37
V028,16.53506,80.62016,2026-01-28 10:47
V028,16.51955,80.629,2026-01-28 10:57
V028,16.53955,80.6366,2026-01-28 11:07
V028,16.53002,80.61602,2026-01-28 11:17
V028,16.52592,80.62669,2026-01-28 11:27
V028,16.54957,80.63817,2026-01-28 11:37
V028,16.52649,80.61646,2026-01-28 11:47
V028,16.53936,80.64512,2026-01-28 11:57
V028,16.53705,80.64148,2026-01-28 12:07
V028,16.5334,80.63647,2026-01-28 12:17
V029,17.22596,80.98363,2026-01-28 07:27
V029,17.22469,81.15745,2026-01-28 07:37
V029,16.85382,81.17761,2026-01-28 07:47
V029,17.29189,80.98286,2026-01-28 07:57
V029,17.11963,80.95818,2026-01-28 08:07
V029,17.23629,81.1219,2026-01-28 08:17
V029,17.04609,81.00526,2026-01-28 08:27
V029,16.80081,81.09402,2026-01-28 08:37
V029,17.26966,81.09602,2026-01-28 08:47
V029,16.81299,80.98235,2026-01-28 08:57
V029,17.14783,81.20299,2026-01-28 09:07
V029,17.08346,81.26373,2026-01-28 09:17
V029,16.86558,80.90202,2026-01-28 09:27
V029,16.96652,81.13585,2026-01-28 09:37
V029,16.98435,80.93959,2026-01-28 09:47
V029,16.89813,80.91176,2026-01-28 09:57
V029,16.9019,81.21253,2026-01-28 10:07
V029,17.09878,81.29058,2026-01-28 10:17
V029,16.86363,81.24252,2026-01-28 10:27
V029,17.02634,81.08468,2026-01-28 10:37
V029,17.10936,81.20449,2026-01-28 10:47
V029,16.86803,80.90681,2026-01-28 10:57
V029,17.06608,81.09583,2026-01-28 11:07
V029,16.97565,80.9903,2026-01-28 11:17
V029,16.90183,81.31046,2026-01-28 11:27
V029,16.92794,80.96157,2026-01-28 11:37
V029,17.21971,81.39782,2026-01-28 11:47
V029,16.98448,81.14633,2026-01-28 11:57
V029,16.99041,81.07943,2026-01-28 12:07
V029,17.11472,81.04668,2026-01-28 12:17
V030,16.54818,80.61696,2026-01-28 07:27
V030,16.54587,80.62056,2026-01-28 07:37
V030,16.52584,80.64509,2026-01-28 07:47
V030,16.54705,80.64434,2026-01-28 07:57
V030,16.53149,80.63985,2026-01-28 08:07
V030,16.54865,80.64252,2026-01-28 08:17
V030,16.54918,80.61117,2026-01-28 08:27
V030,16.54289,80.63094,2026-01-28 08:37
V030,16.52365,80.64054,2026-01-28 08:47
V030,16.51567,80.61748,2026-01-28 08:57
V030,16.52593,80.61338,2026-01-28 09:07
V030,16.5306,80.64504,2026-01-28 09:17
V030,16.54645,80.62504,2026-01-28 09:27
V030,16.51797,80.6436,2026-01-28 09:37
V030,16.52161,80.61741,2026-01-28 09:47
V030,16.5189,80.642,2026-01-28 09:57
V030,16.5233,80.61058,2026-01-28 10:07
V030,16.52406,80.63401,2026-01-28 10:17
V030,16.54775,80.63769,2026-01-28 10:27
V030,16.52474,80.64134,2026-01-28 10:37
V030,16.54384,80.61036,2026-01-28 10:47
V030,16.53723,80.64248,2026-01-28 10:57
V030,16.53978,80.63436,2026-01-28 11:07
V030,16.51283,80.62248,2026-01-28 11:17
V030,16.54066,80.6221,2026-01-28 11:27
V030,16.51897,80.64829,2026-01-28 11:37
V030,16.52134,80.63286,2026-01-28 11:47
V030,16.53125,80.62687,2026-01-28 11:57
V030,16.5113,80.63532,2026-01-28 12:07
V030,16.52464,80.62,2026-01-28 12:17
V031,16.52062,80.63321,2026-01-28 07:27
V031,16.5329,80.62662,2026-01-28 07:37
V031,16.5287,80.63089,2026-01-28 07:47
V031,16.5294,80.6393,2026-01-28 07:57
V031,16.51196,80.61029,2026-01-28 08:07
V031,16.53213,80.63587,2026-01-28 08:17
V031,16.52379,80.644,2026-01-28 08:27
V031,16.52162,80.62232,2026-01-28 08:37
V031,16.52616,80.62011,2026-01-28 08:47
V031,16.52528,80.62646,2026-01-28 08:57
V031,16.52625,80.62956,2026-01-28 09:07
V031,16.53371,80.64595,2026-01-28 09:17
V031,16.52277,80.61476,2026-01-28 09:27
V031,16.52514,80.62712,2026-01-28 09:37
V031,16.54339,80.64952,2026-01-28 09:47
V031,16.54188,80.64868,2026-01-28 09:57
V031,16.53492,80.6228,2026-01-28 10:07
V031,16.51728,80.6339,2026-01-28 10:17
V031,16.51411,80.64041,2026-01-28 10:27
V031,16.534,80.62861,2026-01-28 10:37
V031,16.54671,80.63884,2026-01-28 10:47
V031,16.5282,80.61194,2026-01-28 10:57
V031,16.52823,80.62962,2026-01-28 11:07
V031,16.54066,80.64425,2026-01-28 11:17
V031,16.53365,80.64417,2026-01-28 11:27
V031,16.51217,80.63948,2026-01-28 11:37
V031,16.52401,80.63171,2026-01-28 11:47
V031,16.52679,80.6245,2026-01-28 11:57
V031,16.54732,80.61816,2026-01-28 12:07
V031,16.54333,80.63938,2026-01-28 12:17
V032,16.53729,80.61289,2026-01-28 07:27
V032,16.54236,80.63991,2026-01-28 07:37
V032,16.51263,80.64106,2026-01-28 07:47
V032,16.54136,80.63764,2026-01-28 07:57
V032,16.5335,80.63477,2026-01-28 08:07
V032,16.51117,80.6117,2026-01-28 08:17
V032,16.53621,80.62695,2026-01-28 08:27
V032,16.54313,80.6329,2026-01-28 08:37
V032,16.51776,80.61557,2026-01-28 08:47
V032,16.52956,80.61478,2026-01-28 08:57
V032,16.54135,80.62028,2026-01-28 09:07
V032,16.53583,80.62126,2026-01-28 09:17
V032,16.53332,80.6439,2026-01-28 09:27
V032,16.53923,80.61292,2026-01-28 09:37
V032,16.53248,80.62448,2026-01-28 09:47
V032,16.52117,80.61599,2026-01-28 09:57
V032,16.52266,80.63931,2026-01-28 10:07
V032,16.54729,80.63909,2026-01-28 10:17
V032,16.52355,80.63044,2026-01-28 10:27
V032,16.53478,80.64682,2026-01-28 10:37
V032,16.53525,80.64263,2026-01-28 10:47
V032,16.54079,80.61164,2026-01-28 10:57
V032,16.52379,80.64362,2026-01-28 11:07
V032,16.54054,80.64069,2026-01-28 11:17
V032,16.5407,80.61422,2026-01-28 11:27
V032,16.51076,80.62522,2026-01-28 11:37
V032,16.51218,80.64919,2026-01-28 11:47
V032,16.53324,80.6468,2026-01-28 11:57
V032,16.54428,80.64834,2026-01-28 12:07
V032,16.54275,80.62135,2026-01-28 12:17
V033,16.52518,80.6265,2026-01-28 07:27
V033,16.54021,80.63,2026-01-28 07:37
V033,16.54234,80.6434,2026-01-28 07:47
V033,16.54093,80.64928,2026-01-28 07:57
V033,16.53657,80.61681,2026-01-28 08:07
V033,16.54628,80.64581,2026-01-28 08:17
V033,16.54119,80.62567,2026-01-28 08:27
V033,16.5378,80.62911,2026-01-28 08:37
V033,16.52207,80.63887,2026-01-28 08:47
V033,16.52795,80.63672,2026-01-28 08:57
V033,16.52557,80.62525,2026-01-28 09:07
V033,16.53635,80.63556,2026-01-28 09:17
V033,16.52324,80.6177,2026-01-28 09:27
V033,16.5255,80.64372,2026-01-28 09:37
V033,16.5443,80.62494,2026-01-28 09:47
V033,16.52625,80.63232,2026-01-28 09:57
V033,16.52221,80.63398,2026-01-28 10:07
V033,16.51805,80.61578,2026-01-28 10:17
V033,16.54619,80.61042,2026-01-28 10:27
V033,16.51875,80.62938,2026-01-28 10:37
V033,16.5145,80.64736,2026-01-28 10:47
V033,16.54015,80.64204,2026-01-28 10:57
V033,16.54908,80.63635,2026-01-28 11:07
V033,16.52841,80.63529,2026-01-28 11:17
V033,16.54049,80.6392,2026-01-28 11:27
V033,16.51871,80.6424,2026-01-28 11:37
V033,16.52517,80.64724,2026-01-28 11:47
V033,16.54771,80.6287,2026-01-28 11:57
V033,16.53744,80.63631,2026-01-28 12:07
V033,16.52057,80.64124,2026-01-28 12:17
V034,16.51576,80.62408,2026-01-28 07:27
V034,16.52559,80.63035,2026-01-28 07:37
V034,16.52445,80.6426,2026-01-28 07:47
V034,16.54305,80.62214,2026-01-28 07:57
V034,16.54892,80.63102,2026-01-28 08:07
V034,16.51087,80.61366,2026-01-28 08:17
V034,16.52799,80.63513,2026-01-28 08:27
V034,16.54628,80.61905,2026-01-28 08:37
V034,16.54859,80.62071,2026-01-28 08:47
V034,16.53825,80.63616,2026-01-28 08:57
V034,16.54317,80.62839,2026-01-28 09:07
V034,16.51703,80.63169,2026-01-28 09:17
V034,16.54932,80.61629,2026-01-28 09:27
V034,16.53724,80.62474,2026-01-28 09:37
V034,16.52391,80.64795,2026-01-28 09:47
V034,16.53469,80.64402,2026-01-28 09:57
V034,16.51458,80.61966,2026-01-28 10:07
V034,16.52799,80.63336,2026-01-28 10:17
V034,16.51771,80.64232,2026-01-28 10:27
V034,16.51711,80.61901,2026-01-28 10:37
V034,16.53292,80.61037,2026-01-28 10:47
V034,16.5144,80.6166,2026-01-28 10:57
V034,16.51008,80.62091,2026-01-28 11:07
V034,16.51854,80.63458,2026-01-28 11:17
V034,16.52002,80.63293,2026-01-28 11:27
V034,16.51017,80.64202,2026-01-28 11:37
V034,16.54668,80.61195,2026-01-28 11:47
V034,16.52266,80.636,2026-01-28 11:57
V034,16.53794,80.62685,2026-01-28 12:07
V034,16.53413,80.6184,2026-01-28 12:17
V035,16.52219,80.63382,2026-01-28 07:27
V035,16.51704,80.6325,2026-01-28 07:37
V035,16.54582,80.62643,2026-01-28 07:47
V035,16.53675,80.62517,2026-01-28 07:57
V035,16.54545,80.63305,2026-01-28 08:07
V035,16.54343,80.6233,2026-01-28 08:17
V035,16.52175,80.63042,2026-01-28 08:27
V035,16.52736,80.63272,2026-01-28 08:37
V035,16.53508,80.63717,2026-01-28 08:47
V035,16.54626,80.62907,2026-01-28 08:57
V035,16.53537,80.64273,2026-01-28 09:07
V035,16.5247,80.62218,2026-01-28 09:17
V035,16.52356,80.63309,2026-01-28 09:27
V035,16.54878,80.62266,2026-01-28 09:37
V035,16.53108,80.62752,2026-01-28 09:47
V035,16.52778,80.64147,2026-01-28 09:57
V035,16.54727,80.62186,2026-01-28 10:07
V035,16.51161,80.64199,2026-01-28 10:17
V035,16.53061,80.64649,2026-01-28 10:27
V035,16.52931,80.62028,2026-01-28 10:37
V035,16.53681,80.62122,2026-01-28 10:47
V035,16.54981,80.63343,2026-01-28 10:57
V035,16.51478,80.61136,2026-01-28 11:07
V035,16.54218,80.63028,2026-01-28 11:17
V035,16.513,80.6249,2026-01-28 11:27
V035,16.54861,80.62147,2026-01-28 11:37
V035,16.54036,80.63413,2026-01-28 11:47
V035,16.53026,80.62005,2026-01-28 11:57
V035,16.52627,80.6193,2026-01-28 12:07
V035,16.51982,80.6125,2026-01-28 12:17
V036,16.54135,80.64721,2026-01-28 07:27
V036,16.51415,80.63817,2026-01-28 07:37
V036,16.53387,80.62013,2026-01-28 07:47
V036,16.54597,80.63137,2026-01-28 07:57
V036,16.53196,80.61626,2026-01-28 08:07
V036,16.53282,80.64804,2026-01-28 08:17
V036,16.54617,80.64837,2026-01-28 08:27
V036,16.5245,80.63537,2026-01-28 08:37
V036,16.53952,80.62957,2026-01-28 08:47
V036,16.54811,80.62057,2026-01-28 08:57
V036,16.52363,80.62557,2026-01-28 09:07
V036,16.54887,80.6392,2026-01-28 09:17
V036,16.52472,80.61944,2026-01-28 09:27
V036,16.5471,80.61127,2026-01-28 09:37
V036,16.53824,80.64757,2026-01-28 09:47
V036,16.53713,80.63539,2026-01-28 09:57
V036,16.5133,80.62334,2026-01-28 10:07
V036,16.52832,80.64176,2026-01-28 10:17
V036,16.54688,80.6357,2026-01-28 10:27
V036,16.52767,80.6345,2026-01-28 10:37
V036,16.52904,80.61106,2026-01-28 10:47
V036,16.52286,80.62492,2026-01-28 10:57
V036,16.54101,80.62665,2026-01-28 11:07
V036,16.54578,80.6427,2026-01-28 11:17
V036,16.54524,80.61522,2026-01-28 11:27
V036,16.51995,80.64228,2026-01-28 11:37
V036,16.51721,80.64607,2026-01-28 11:47
V036,16.54432,80.62971,2026-01-28 11:57
V036,16.53045,80.63776,2026-01-28 12:07
V036,16.54525,80.62632,2026-01-28 12:17
V037,17.02694,81.3872,2026-01-28 07:27
V037,17.23346,81.06826,2026-01-28 07:37
V037,16.89578,81.38326,2026-01-28 07:47
V037,16.818,81.35426,2026-01-28 07:57
V037,17.22655,81.07503,2026-01-28 08:07
V037,17.28064,81.17968,2026-01-28 08:17
V037,16.959,81.38261,2026-01-28 08:27
V037,17.09345,81.03652,2026-01-28 08:37
V037,16.96643,81.27543,2026-01-28 08:47
V037,16.85564,81.37517,2026-01-28 08:57
V037,16.8375,81.17536,2026-01-28 09:07
V037,17.02283,81.07475,2026-01-28 09:17
V037,16.98585,81.02154,2026-01-28 09:27
V037,16.84569,80.97558,2026-01-28 09:37
V037,17.06031,81.3004,2026-01-28 09:47
V037,17.10567,80.90276,2026-01-28 09:57
V037,17.09872,81.3551,2026-01-28 10:07
V037,17.08566,81.08643,2026-01-28 10:17
V037,17.24677,81.08226,2026-01-28 10:27
V037,16.92703,81.35386,2026-01-28 10:37
V037,16.89866,81.18826,2026-01-28 10:47
V037,17.0485,80.94769,2026-01-28 10:57
V037,16.88915,81.38367,2026-01-28 11:07
V037,16.82612,81.10929,2026-01-28 11:17
V037,17.11871,81.08655,2026-01-28 11:27
V037,16.92349,81.21748,2026-01-28 11:37
V037,17.04647,81.38164,2026-01-28 11:47
V037,16.92654,81.35588,2026-01-28 11:57
V037,16.94367,81.22622,2026-01-28 12:07
V037,16.9366,81.18116,2026-01-28 12:17
V038,16.83185,81.16797,2026-01-28 07:27
V038,17.08458,80.95179,2026-01-28 07:37
V038,17.21844,81.14511,2026-01-28 07:47
V038,16.83816,80.92132,2026-01-28 07:57
V038,17.16138,81.21658,2026-01-28 08:07
V038,17.00291,81.23671,2026-01-28 08:17
V038,16.99805,81.03463,2026-01-28 08:27
V038,17.13492,81.17915,2026-01-28 08:37
V038,17.0607,81.16853,2026-01-28 08:47
V038,17.16134,81.36184,2026-01-28 08:57
V038,16.83095,81.04783,2026-01-28 09:07
V038,17.17616,80.90337,2026-01-28 09:17
V038,16.90411,81.02888,2026-01-28 09:27
V038,17.06522,81.16699,2026-01-28 09:37
V038,17.02798,81.26546,2026-01-28 09:47
V038,17.04555,81.05715,2026-01-28 09:57
V038,17.02213,80.96624,2026-01-28 10:07
V038,16.87387,80.92718,2026-01-28 10:17
V038,17.08264,81.34438,2026-01-28 10:27
V038,17.13777,81.0713,2026-01-28 10:37
V038,16.88599,81.24888,2026-01-28 10:47
V038,16.97794,81.33087,2026-01-28 10:57
V038,17.00054,81.19496,2026-01-28 11:07
V038,16.91235,81.2258,2026-01-28 11:17
V038,17.07907,81.38144,2026-01-28 11:27
